Timestamp,Water_Temp_C,Flow_Rate_Lmin,SO2_ppm,H2S_ppm,Anomaly_Label,Anomaly_Type_ID,Volcano_Eruption
01-01-2025 01:18,40.00779574,3.522728924,0.387897627,2.681660811,0,0,0
01-01-2025 01:19,41.7368801,2.570263743,0.149143053,4.1078403,0,0,0
01-01-2025 01:20,45.70179935,3.413050165,0.393309736,3.682703631,0,0,1
01-01-2025 01:21,46.47041019,4.502827519,0.295489407,3.622009368,0,0,0
01-01-2025 01:22,41.0379004,4.887701787,0.253114941,3.207244662,0,0,0
01-01-2025 01:23,38.2701016,3.075958684,0.331337891,3.744648949,0,0,0
01-01-2025 01:24,53.12339229,3.185197749,0.258230293,2.857117027,0,0,0
01-01-2025 01:25,37.91886472,5.305090325,0.247861857,2.498607954,0,0,0
01-01-2025 01:26,45.18968918,6.316138995,0.296392826,2.925406415,0,0,0
01-01-2025 01:27,40.10846025,6.014165447,0.322315552,2.481164071,0,0,0
01-01-2025 01:28,48.59584333,5.434824193,0.213675985,2.406791183,0,0,0
01-01-2025 01:29,43.31872631,4.251537302,0.448085586,2.718586922,0,0,0
01-01-2025 01:30,43.41324754,4.720916823,0.135770476,3.437021621,0,0,0
01-01-2025 01:31,45.42797352,3.801361623,0.522222637,2.635293415,0,0,0
01-01-2025 01:32,42.35691659,3.03260731,0.093701898,2.644768973,0,0,0
01-01-2025 01:33,51.01124502,2.174556135,0.234323073,3.344309828,0,0,0
01-01-2025 01:34,53.08522462,6.11546846,0.280952035,3.755073732,0,0,0
01-01-2025 01:35,46.44887428,4.209732038,0.185152007,2.003125881,0,0,0
01-01-2025 01:36,45.73396506,2.390363007,0.114644096,2.659046657,0,0,0
01-01-2025 01:37,39.09009002,3.238702985,0.210679292,4.985269205,0,0,0
01-01-2025 01:38,41.58182859,7.367023383,0.262473506,2.24934334,0,0,0
01-01-2025 01:39,45.50894167,4.195535804,0.350220044,2.191825416,0,0,0
01-01-2025 01:40,37.96841268,7.202981686,0.447365825,2.769400088,0,0,1
01-01-2025 01:41,39.57424737,4.023862988,0.293098676,3.010192915,0,0,0
01-01-2025 01:42,47.25306525,3.521487954,0.24624736,1.267026787,0,0,0
01-01-2025 01:43,49.40703764,5.051883459,0.223184265,3.086020849,0,0,0
01-01-2025 01:44,42.38979712,1.151314469,2.578284845,21.53354082,1,3,1
01-01-2025 01:45,55.3126246,3.193084051,0.161721198,1.438033404,0,0,0
01-01-2025 01:46,49.09962626,5.438880065,0.110538652,2.905615424,0,0,0
01-01-2025 01:47,47.48317307,2.021242063,0.18933484,4.677481077,0,0,0
01-01-2025 01:48,39.48853925,4.781191459,0.089475147,2.972982832,0,0,0
01-01-2025 01:49,47.24716758,1.122115865,0.155853141,1.356073274,0,0,0
01-01-2025 01:50,43.84465261,2.559329569,0.377139839,2.514967925,0,0,0
01-01-2025 01:51,53.35673788,3.777575293,0.421114478,3.334729697,0,0,0
01-01-2025 01:52,89.63151049,2.658796307,3.345640511,23.13789981,1,2,1
01-01-2025 01:53,38.64969456,4.010477374,0.108823469,2.496986947,0,0,0
01-01-2025 01:54,59.12165296,4.120577558,0.22263239,1.912150884,0,0,0
01-01-2025 01:55,61.00655138,0.476631593,0.163612826,2.706835866,1,1,1
01-01-2025 01:56,46.7105302,3.119780927,0.297549636,1.217044543,0,0,0
01-01-2025 01:57,43.6867024,5.537160701,0.216477786,2.358766192,0,0,0
01-01-2025 01:58,49.99108828,2.923752097,0.180623256,3.91885475,0,0,0
01-01-2025 01:59,42.14408013,3.429919524,0.295074247,1.983087598,0,0,1
01-01-2025 02:00,50.0320552,2.718535524,0.364410762,3.562295966,0,0,1
01-01-2025 02:01,48.25760996,4.737609461,0.071346139,2.568915524,0,0,0
01-01-2025 02:02,48.86619993,3.551593904,0.480917188,4.859244148,0,0,0
01-01-2025 02:03,47.28662141,5.011216008,0.301941597,0.993527385,0,0,0
01-01-2025 02:04,40.3037923,4.151013255,0.352675521,2.545954893,0,0,0
01-01-2025 02:05,37.93142752,5.399343033,0.350721049,4.717119154,0,0,0
01-01-2025 02:06,45.85208111,3.108253416,0.33890765,3.398212878,0,0,0
01-01-2025 02:07,45.16071573,4.625620747,0.223467275,2.504120276,0,0,0
01-01-2025 02:08,42.03879578,2.68048928,0.404718541,1.763757216,0,0,0
01-01-2025 02:09,39.3392543,3.224848649,0.438464542,1.431673544,0,0,0
01-01-2025 02:10,41.16101217,3.774507439,0.262922195,3.007284972,0,0,0
01-01-2025 02:11,48.48103182,3.410198494,0.214920727,2.664608947,0,0,0
01-01-2025 02:12,46.63463687,5.481792374,0.35145728,4.588099332,0,0,0
01-01-2025 02:13,37.61193797,0.355367053,0.334052361,3.68679962,0,0,0
01-01-2025 02:14,45.21801223,6.805208039,0.506681946,2.516505122,0,0,0
01-01-2025 02:15,51.09097356,3.223049051,0.393875799,2.145785632,0,0,0
01-01-2025 02:16,53.18541204,3.132023419,0.156627873,2.284761846,0,0,0
01-01-2025 02:17,33.9159058,3.619435397,0.475890594,3.297476735,0,0,0
01-01-2025 02:18,62.152742,0.177699242,0.01,4.50406481,1,1,1
01-01-2025 02:19,53.99240044,3.594242044,0.578396838,4.121967737,0,0,0
01-01-2025 02:20,50.29975085,5.695247038,0.489825523,2.325102928,0,0,0
01-01-2025 02:21,52.2078431,4.18657715,0.359440735,3.211784327,0,0,0
01-01-2025 02:22,45.10396854,4.842360206,0.266010125,2.832713323,0,0,0
01-01-2025 02:23,40.64403485,5.940900285,0.308246381,3.007531312,0,0,0
01-01-2025 02:24,43.38660081,3.18546708,0.551102914,3.672549675,0,0,0
01-01-2025 02:25,34.92968363,4.504482714,0.059814552,2.779444404,0,0,0
01-01-2025 02:26,45.75067827,3.853161392,0.191326671,2.562615236,0,0,0
01-01-2025 02:27,52.54565507,5.227470604,0.344550194,3.448722889,0,0,0
01-01-2025 02:28,41.24794936,5.842491566,0.621268774,3.768253837,0,0,0
01-01-2025 02:29,53.38850407,6.262466123,0.279579623,4.213379133,0,0,0
01-01-2025 02:30,42.25420529,2.935236011,0.315420493,1.866064383,0,0,0
01-01-2025 02:31,44.82496195,4.022550888,0.147465823,2.92525138,0,0,0
01-01-2025 02:32,45.631571,4.151144234,0.287213561,4.131299145,0,0,0
01-01-2025 02:33,32.6417775,2.757559359,0.412218005,2.223214468,0,0,0
01-01-2025 02:34,53.47861439,5.635708254,0.518899448,2.192330733,0,0,0
01-01-2025 02:35,41.71432519,6.719360831,0.23753059,3.761141313,0,0,0
01-01-2025 02:36,43.2908909,1.061227587,0.269877415,2.339562206,0,0,0
01-01-2025 02:37,52.69018283,3.158366304,0.355323662,3.933974322,0,0,0
01-01-2025 02:38,43.0399368,3.679850954,0.105753904,2.699659452,0,0,0
01-01-2025 02:39,50.29212243,5.032389566,0.01,3.38160842,0,0,0
01-01-2025 02:40,36.8179849,2.986422996,0.356000331,2.216434968,0,0,0
01-01-2025 02:41,49.80466089,2.584795263,0.10212621,3.225820173,0,0,0
01-01-2025 02:42,36.69458292,5.352647032,0.165587295,3.24722547,0,0,0
01-01-2025 02:43,49.22227936,4.591167896,0.387976833,3.800652881,0,0,0
01-01-2025 02:44,42.13168997,1.760215282,0.527906727,2.900411779,0,0,0
01-01-2025 02:45,42.1907895,5.585565129,0.371237981,4.956904175,0,0,0
01-01-2025 02:46,67.4256549,0.514529493,0.733103794,5.526988756,1,1,1
01-01-2025 02:47,49.32034991,5.001074655,0.32310434,3.002407218,0,0,0
01-01-2025 02:48,40.98861365,3.430563255,0.465329298,3.126738434,0,0,0
01-01-2025 02:49,50.22544237,5.138271649,0.210410194,3.444601941,0,0,0
01-01-2025 02:50,42.43401818,4.850826858,0.494666072,4.864208796,0,0,0
01-01-2025 02:51,90.43410987,5.067802498,3.028871958,23.13119402,1,2,1
01-01-2025 02:52,41.0700527,6.370509656,0.646741406,3.288924861,0,0,0
01-01-2025 02:53,41.65928476,1.454355785,0.377460892,5.605160551,0,0,0
01-01-2025 02:54,39.72337921,4.420436938,0.393798939,2.16180846,0,0,1
01-01-2025 02:55,32.46714215,5.330263989,0.393012988,4.534655689,0,0,0
01-01-2025 02:56,43.30234922,3.443212073,0.278309769,3.40995824,0,0,0
01-01-2025 02:57,42.04490772,6.152598118,0.278718491,3.793537634,0,0,0
01-01-2025 02:58,46.94807089,3.009778199,0.196008581,2.917177091,0,0,0
01-01-2025 02:59,44.6836302,2.163662487,0.210036864,3.070142616,0,0,0
01-01-2025 03:00,42.41576558,2.297025578,0.164125686,3.505915388,0,0,0
01-01-2025 03:01,48.7053689,5.740372198,0.168045648,4.287694413,0,0,0
01-01-2025 03:02,39.02905299,4.160717995,0.314074942,2.045940658,0,0,0
01-01-2025 03:03,42.26570529,3.746822894,0.409512014,2.747268907,0,0,0
01-01-2025 03:04,66.05489574,0.192733234,0.152424926,2.646308527,1,1,1
01-01-2025 03:05,60.37077283,0.292296138,0.456696507,3.694389839,1,1,1
01-01-2025 03:06,43.2812174,2.039767988,0.50348683,2.272583298,0,0,1
01-01-2025 03:07,36.69519533,2.873249171,0.311428863,2.636645905,0,0,0
01-01-2025 03:08,51.14607392,4.242270249,0.311176858,2.505104555,0,0,0
01-01-2025 03:09,44.02651352,2.168053923,0.182558538,2.421583762,0,0,0
01-01-2025 03:10,50.29782786,4.176766489,0.24468062,4.062654645,0,0,0
01-01-2025 03:11,42.34871191,4.381191531,0.21220642,2.181001427,0,0,0
01-01-2025 03:12,40.51372814,2.77797152,0.202418701,1.849771822,0,0,0
01-01-2025 03:13,39.38402475,2.8596064,0.307319607,2.997145756,0,0,0
01-01-2025 03:14,69.97572201,0.592112937,0.465489139,4.64422729,1,1,1
01-01-2025 03:15,44.10988355,7.389403042,0.082091865,3.337466387,0,0,0
01-01-2025 03:16,39.37939071,3.024289001,0.290462491,2.279495742,0,0,0
01-01-2025 03:17,49.24801049,2.565796446,0.32520384,2.900287283,0,0,0
01-01-2025 03:18,42.34501522,3.676917567,0.294515859,1.887706844,0,0,0
01-01-2025 03:19,51.45379212,3.398240242,0.283629212,2.423986023,0,0,0
01-01-2025 03:20,44.0133079,3.51139166,0.28380248,0.953734569,0,0,0
01-01-2025 03:21,72.38984181,0.214845185,0.641850947,3.818129094,1,1,1
01-01-2025 03:22,49.42615741,3.891478787,0.07601206,4.256725202,0,0,0
01-01-2025 03:23,38.55259706,3.515883171,0.4352277,3.03633894,0,0,0
01-01-2025 03:24,34.38052138,2.201193512,0.283212497,3.155570357,0,0,0
01-01-2025 03:25,54.74171322,4.216046353,0.440580941,2.441470277,0,0,0
01-01-2025 03:26,51.00206954,2.984483235,0.523924784,2.272038135,0,0,0
01-01-2025 03:27,53.76597401,4.413978774,0.276068208,2.908675012,0,0,0
01-01-2025 03:28,51.89234814,5.160099724,0.311667651,3.554801208,0,0,0
01-01-2025 03:29,64.93726447,0.592206366,0.217226362,3.890964103,1,1,1
01-01-2025 03:30,46.52575418,3.58901129,0.488198407,2.997214551,0,0,0
01-01-2025 03:31,46.32387655,5.769136702,0.224886837,4.128309055,0,0,0
01-01-2025 03:32,45.35783119,3.341725014,0.307127195,3.064905516,0,0,1
01-01-2025 03:33,51.39217479,3.995971411,0.317118911,1.948715643,0,0,0
01-01-2025 03:34,45.10501921,4.308229641,0.296787256,2.931896375,0,0,0
01-01-2025 03:35,42.1209088,2.90741453,0.380120391,1.960281642,0,0,0
01-01-2025 03:36,53.662575,3.036809239,0.30654791,2.477787773,0,0,0
01-01-2025 03:37,51.76400267,3.774477451,0.276137,2.814040799,0,0,0
01-01-2025 03:38,50.86721138,2.444010703,0.337559805,3.195195314,0,0,0
01-01-2025 03:39,38.05213767,5.424462248,0.411959231,2.829113738,0,0,0
01-01-2025 03:40,46.74825024,1.019034655,0.39118205,2.26198156,0,0,0
01-01-2025 03:41,63.2861646,0.191032904,0.384060834,4.019273497,1,1,1
01-01-2025 03:42,50.20215446,2.879167252,0.342744737,3.223679486,0,0,0
01-01-2025 03:43,42.09738275,4.434008358,0.030288246,3.577044083,0,0,0
01-01-2025 03:44,74.54132804,0.46393247,0.71363188,5.436688432,1,1,1
01-01-2025 03:45,46.09329653,2.960585155,0.276562834,2.542724849,0,0,0
01-01-2025 03:46,48.59092863,6.710288326,0.205425223,2.684840643,0,0,1
01-01-2025 03:47,42.68862356,2.552178885,0.292574303,3.416591867,0,0,0
01-01-2025 03:48,54.43092951,0.202867354,0.016820664,4.019955043,0,0,0
01-01-2025 03:49,34.23554704,3.317169129,0.136962946,0.603450518,0,0,0
01-01-2025 03:50,44.12057094,5.213482914,0.316953107,1.334202697,0,0,0
01-01-2025 03:51,40.81309605,0.492900336,0.039090045,2.524662889,0,0,0
01-01-2025 03:52,45.77015921,2.827660211,0.244093454,3.390020956,0,0,0
01-01-2025 03:53,41.6983943,4.156771054,0.55434188,4.658592016,0,0,1
01-01-2025 03:54,45.5672802,3.330318283,0.250567218,2.241518184,0,0,0
01-01-2025 03:55,36.88308735,2.634701941,0.219773572,2.768062582,0,0,0
01-01-2025 03:56,51.58798768,3.746006714,0.53995563,4.334874423,0,0,0
01-01-2025 03:57,32.56095672,6.622203359,0.178328398,0.082637139,0,0,0
01-01-2025 03:58,47.83270494,4.430295764,0.492885738,1.645702839,0,0,0
01-01-2025 03:59,46.98183478,5.692891101,0.355168183,4.424514481,0,0,0
01-01-2025 04:00,42.78358874,2.933020134,0.147828376,3.662753458,0,0,0
01-01-2025 04:01,41.05330747,2.13048956,0.213809562,3.101286133,0,0,0
01-01-2025 04:02,46.4964629,5.621975437,0.2317649,2.378390774,0,0,1
01-01-2025 04:03,41.16977399,5.740072643,0.308474451,1.318170433,0,0,0
01-01-2025 04:04,51.21413447,4.405695263,0.051927843,2.173258854,0,0,0
01-01-2025 04:05,46.89702699,3.254555301,0.356898805,2.171059259,0,0,0
01-01-2025 04:06,44.5814102,4.35133062,0.220498304,2.836262133,0,0,0
01-01-2025 04:07,93.284826,4.238317207,3.502996923,20.80923797,1,2,1
01-01-2025 04:08,44.16439143,4.371769423,0.332940252,2.558464671,0,0,0
01-01-2025 04:09,43.28847578,3.568439417,0.226637476,2.613996065,0,0,0
01-01-2025 04:10,37.60706877,4.538376376,0.439856286,3.10022523,0,0,0
01-01-2025 04:11,45.219144,2.715567815,0.455671041,2.833525578,0,0,0
01-01-2025 04:12,42.78403361,5.680061525,3.396338461,21.34148531,1,3,1
01-01-2025 04:13,44.11933248,3.854215684,0.107008631,4.284737869,0,0,0
01-01-2025 04:14,52.59641962,3.605739251,0.16871862,1.905566649,0,0,0
01-01-2025 04:15,41.34521862,4.361564917,0.476808613,2.871364078,0,0,0
01-01-2025 04:16,40.87693995,1.887364924,0.290788717,3.155310334,0,0,0
01-01-2025 04:17,46.61583857,1.498502101,0.108856917,4.739140146,0,0,0
01-01-2025 04:18,44.79833045,1.790281185,0.445732757,2.935226668,0,0,0
01-01-2025 04:19,50.24504613,4.321166473,0.437456824,4.055633757,0,0,0
01-01-2025 04:20,44.74599606,3.415356796,0.313027278,3.556922635,0,0,0
01-01-2025 04:21,42.73181806,0.019976729,0.228344443,1.843564203,0,0,0
01-01-2025 04:22,45.52177969,4.91347667,0.23275691,3.30736382,0,0,0
01-01-2025 04:23,41.85481069,3.990075634,0.223390248,1.726757127,0,0,0
01-01-2025 04:24,61.61550882,0.352887405,0.448273913,4.049847836,1,1,1
01-01-2025 04:25,46.76252484,3.564954398,0.273927973,3.05746555,0,0,0
01-01-2025 04:26,48.13840209,4.290882215,0.01,3.502714872,0,0,0
01-01-2025 04:27,49.13211162,6.014512126,0.471697417,3.888147844,0,0,0
01-01-2025 04:28,49.73288502,2.807237481,0.589979133,2.98918303,0,0,0
01-01-2025 04:29,56.15650073,0.960133335,0.280079055,3.971738013,0,0,1
01-01-2025 04:30,48.57618292,3.587751433,0.323217181,1.777256774,0,0,0
01-01-2025 04:31,49.06754818,5.68102856,0.290587721,3.647003972,0,0,0
01-01-2025 04:32,55.43023525,4.255664498,0.12713333,2.979349488,0,0,1
01-01-2025 04:33,43.13315787,5.94098382,0.362643227,3.349546986,0,0,0
01-01-2025 04:34,44.19819959,6.007779263,0.425661934,3.21789739,0,0,0
01-01-2025 04:35,95.11029982,5.114404216,3.357570566,22.17172444,1,2,1
01-01-2025 04:36,46.73156355,1.520598156,0.318986896,2.981224849,0,0,0
01-01-2025 04:37,47.68706001,6.223666043,0.155176171,2.868396362,0,0,0
01-01-2025 04:38,42.32382394,2.303397055,0.625032605,2.852126852,0,0,0
01-01-2025 04:39,44.2502964,1.054962035,0.250417022,3.404007787,0,0,0
01-01-2025 04:40,40.14468985,5.536527685,0.039193242,3.226748097,0,0,0
01-01-2025 04:41,45.21757334,4.973640077,0.543628699,3.003313782,0,0,0
01-01-2025 04:42,44.07927092,4.678936045,0.216257641,3.943220381,0,0,0
01-01-2025 04:43,47.81484618,4.16562707,0.412141537,1.92286918,0,0,0
01-01-2025 04:44,47.34270081,5.727272719,0.520717695,4.295113306,0,0,0
01-01-2025 04:45,39.50480388,2.317256799,0.282925828,4.026682074,0,0,0
01-01-2025 04:46,44.74382082,4.831948301,0.184602885,4.351511718,0,0,0
01-01-2025 04:47,39.51315841,4.326158621,0.373051345,2.11306198,0,0,0
01-01-2025 04:48,40.49704824,7.222358803,0.349301736,2.971053285,0,0,0
01-01-2025 04:49,51.55302956,4.47738287,0.474652124,3.440269647,0,0,0
01-01-2025 04:50,53.76135222,4.824361474,0.388384243,1.768280297,0,0,0
01-01-2025 04:51,46.95902003,2.026842601,0.620708282,1.978016465,0,0,0
01-01-2025 04:52,47.7598213,7.790515627,0.347467014,3.377208816,0,0,0
01-01-2025 04:53,41.07550843,2.547496205,0.410320276,1.123582153,0,0,0
01-01-2025 04:54,47.90861682,3.691522132,0.398496679,3.36590634,0,0,0
01-01-2025 04:55,38.50391818,4.625993952,0.25535362,2.279404088,0,0,0
01-01-2025 04:56,44.08073053,3.290225341,0.500489111,3.772400142,0,0,0
01-01-2025 04:57,42.14410505,5.870955476,0.557029459,4.108980855,0,0,0
01-01-2025 04:58,44.6125285,1.701667319,0.349609505,2.770420819,0,0,0
01-01-2025 04:59,45.71653153,3.239943736,0.275734292,3.575546474,0,0,0
01-01-2025 05:00,54.16948273,2.130505783,0.588769333,3.459180555,0,0,0
01-01-2025 05:01,34.23543242,5.098522119,0.128367757,2.078814369,0,0,0
01-01-2025 05:02,51.36357367,6.354376099,0.304506205,1.80796609,0,0,0
01-01-2025 05:03,48.02257663,4.066096952,0.056594014,2.474738101,0,0,0
01-01-2025 05:04,38.18978315,0.572373258,0.744192555,3.954729688,0,0,0
01-01-2025 05:05,46.24691842,2.393997443,0.506589586,4.810526088,0,0,0
01-01-2025 05:06,46.54999492,4.089944287,0.032646978,3.876245864,0,0,0
01-01-2025 05:07,40.0332065,2.377523356,0.396807701,3.084699637,0,0,0
01-01-2025 05:08,42.58033278,3.483481143,0.191156487,1.771344675,0,0,0
01-01-2025 05:09,50.93538839,2.704602411,0.557838236,3.617540871,0,0,0
01-01-2025 05:10,50.50479817,3.877188734,0.428140134,2.729734616,0,0,0
01-01-2025 05:11,46.03744399,7.167419828,0.582651913,2.90179172,0,0,0
01-01-2025 05:12,46.21035335,3.391395248,0.389836908,2.764361247,0,0,0
01-01-2025 05:13,51.81281426,7.165513978,0.24120695,4.57971878,0,0,0
01-01-2025 05:14,51.98922154,4.756385867,0.472512789,1.884499213,0,0,0
01-01-2025 05:15,48.00366508,1.637680019,0.110632409,3.151909655,0,0,0
01-01-2025 05:16,44.19720195,5.668223594,0.404642171,1.689832067,0,0,0
01-01-2025 05:17,45.16198107,3.296394073,0.581706305,3.415841356,0,0,0
01-01-2025 05:18,42.57347082,2.915390343,0.08806236,3.58409018,0,0,0
01-01-2025 05:19,92.89606902,3.377529043,4.393552909,22.1965514,1,2,1
01-01-2025 05:20,42.56437308,2.843436764,0.237298631,3.815922286,0,0,0
01-01-2025 05:21,50.98584014,5.641250253,0.30105477,4.359426918,0,0,0
01-01-2025 05:22,51.53036102,1.927055823,0.267326128,0.252767858,0,0,1
01-01-2025 05:23,41.74162439,5.96831199,0.481166474,2.330315066,0,0,0
01-01-2025 05:24,45.42252573,4.202409295,0.465287675,3.954662185,0,0,0
01-01-2025 05:25,64.35170533,0.207471536,0.513066667,5.285523735,1,1,1
01-01-2025 05:26,38.53363521,6.324727909,0.200357854,4.122229794,0,0,0
01-01-2025 05:27,43.89478768,4.007628094,0.38871489,3.392157806,0,0,0
01-01-2025 05:28,45.15879728,5.527936765,0.579433035,3.41594789,0,0,0
01-01-2025 05:29,43.40086861,3.144404891,0.381326846,2.701504274,0,0,0
01-01-2025 05:30,41.20617371,3.217201725,0.364268202,4.489165063,0,0,0
01-01-2025 05:31,38.94414035,2.840749404,0.337033035,2.910235113,0,0,1
01-01-2025 05:32,48.06234397,2.637899544,0.036627231,4.183668874,0,0,0
01-01-2025 05:33,35.08548117,4.704810017,2.511420825,23.25111162,1,3,1
01-01-2025 05:34,57.46499759,3.25442127,0.362330699,2.45394862,0,0,0
01-01-2025 05:35,44.90181101,6.066961501,0.325905662,4.724700054,0,0,0
01-01-2025 05:36,53.26456526,4.323494181,0.31793027,3.197956487,0,0,0
01-01-2025 05:37,43.46993023,3.141287464,0.56616278,2.29805079,0,0,0
